,id,title,view,label,title_tokens,title_tokens_fdist,title_tokens_WSW,title_normalized,title_tokens_stemmed
1634,1634,gandeng prokids club indonesiakodim gelar vaksinasi seribu dosis booster,281,kurang_populer,"['gandeng', 'prokids', 'club', 'indonesiakodim', 'gelar', 'vaksinasi', 'seribu', 'dosis', 'booster']",<FreqDist with 9 samples and 9 outcomes>,"['gandeng', 'prokids', 'club', 'indonesiakodim', 'gelar', 'vaksinasi', 'seribu', 'dosis', 'booster']","['gandeng', 'prokids', 'club', 'indonesiakodim', 'gelar', 'vaksinasi', 'seribu', 'dosis', 'booster']","['gandeng', 'prokids', 'club', 'indonesiakodim', 'gelar', 'vaksinasi', 'ribu', 'dosis', 'booster']"
1635,1635,jaga fokus arema fc batalkan rencana libur latihan,261,kurang_populer,"['jaga', 'fokus', 'arema', 'fc', 'batalkan', 'rencana', 'libur', 'latihan']",<FreqDist with 8 samples and 8 outcomes>,"['jaga', 'fokus', 'arema', 'fc', 'batalkan', 'rencana', 'libur', 'latihan']","['jaga', 'fokus', 'arema', 'fc', 'batalkan', 'rencana', 'libur', 'latihan']","['jaga', 'fokus', 'arema', 'fc', 'batal', 'rencana', 'libur', 'latih']"
1636,1636,pemkab malang canangkan bangun dua puskesmas modern,280,kurang_populer,"['pemkab', 'malang', 'canangkan', 'bangun', 'dua', 'puskesmas', 'modern']",<FreqDist with 7 samples and 7 outcomes>,"['pemkab', 'malang', 'canangkan', 'bangun', 'puskesmas', 'modern']","['pemkab', 'malang', 'canangkan', 'bangun', 'puskesmas', 'modern']","['pemkab', 'malang', 'canang', 'bangun', 'puskesmas', 'modern']"
1637,1637,bupati sanusi beber pesan presiden jokowi,217,kurang_populer,"['bupati', 'sanusi', 'beber', 'pesan', 'presiden', 'jokowi']",<FreqDist with 6 samples and 6 outcomes>,"['bupati', 'sanusi', 'beber', 'pesan', 'presiden', 'jokowi']","['bupati', 'sanusi', 'beber', 'pesan', 'presiden', 'jokowi']","['bupati', 'sanusi', 'beber', 'pesan', 'presiden', 'jokowi']"
1638,1638,duh belum tuntas migor harga daging dan cabai mulai ikutan merangkak naik,262,kurang_populer,"['duh', 'belum', 'tuntas', 'migor', 'harga', 'daging', 'dan', 'cabai', 'mulai', 'ikutan', 'merangkak', 'naik']",<FreqDist with 12 samples and 12 outcomes>,"['duh', 'tuntas', 'migor', 'harga', 'daging', 'cabai', 'ikutan', 'merangkak']","['duh', 'tuntas', 'migor', 'harga', 'daging', 'cabai', 'ikutan', 'merangkak']","['duh', 'tuntas', 'migor', 'harga', 'daging', 'cabai', 'ikut', 'rangkak']"
1639,1639,arema fc berpotensi bisa turun peringkat lagi,288,kurang_populer,"['arema', 'fc', 'berpotensi', 'bisa', 'turun', 'peringkat', 'lagi']",<FreqDist with 7 samples and 7 outcomes>,"['arema', 'fc', 'berpotensi', 'turun', 'peringkat']","['arema', 'fc', 'berpotensi', 'turun', 'peringkat']","['arema', 'fc', 'potensi', 'turun', 'peringkat']"
1640,1640,penjualan ori capai rp triliun bri sukses rangkul ribuan investor,246,kurang_populer,"['penjualan', 'ori', 'capai', 'rp', 'triliun', 'bri', 'sukses', 'rangkul', 'ribuan', 'investor']",<FreqDist with 10 samples and 10 outcomes>,"['penjualan', 'ori', 'capai', 'rp', 'triliun', 'bri', 'sukses', 'rangkul', 'ribuan', 'investor']","['penjualan', 'ori', 'capai', 'rp', 'triliun', 'bri', 'sukses', 'rangkul', 'ribuan', 'investor']","['jual', 'ori', 'capai', 'rp', 'triliun', 'bri', 'sukses', 'rangkul', 'ribu', 'investor']"
1641,1641,jaga keamanan bumi arema polisi gandeng ulama,329,kurang_populer,"['jaga', 'keamanan', 'bumi', 'arema', 'polisi', 'gandeng', 'ulama']",<FreqDist with 7 samples and 7 outcomes>,"['jaga', 'keamanan', 'bumi', 'arema', 'polisi', 'gandeng', 'ulama']","['jaga', 'keamanan', 'bumi', 'arema', 'polisi', 'gandeng', 'ulama']","['jaga', 'aman', 'bumi', 'arema', 'polisi', 'gandeng', 'ulama']"
1642,1642,ppkm level masih diterapkan ketahuan langgar prokes langsung dibap,215,kurang_populer,"['ppkm', 'level', 'masih', 'diterapkan', 'ketahuan', 'langgar', 'prokes', 'langsung', 'dibap']",<FreqDist with 9 samples and 9 outcomes>,"['ppkm', 'level', 'diterapkan', 'ketahuan', 'langgar', 'prokes', 'langsung', 'dibap']","['ppkm', 'level', 'diterapkan', 'ketahuan', 'langgar', 'prokes', 'langsung', 'dibap']","['ppkm', 'level', 'terap', 'tahu', 'langgar', 'prokes', 'langsung', 'bap']"
1643,1643,arkeolog mulai telusuri jejak dua situs baru di srigading,177,kurang_populer,"['arkeolog', 'mulai', 'telusuri', 'jejak', 'dua', 'situs', 'baru', 'di', 'srigading']",<FreqDist with 9 samples and 9 outcomes>,"['arkeolog', 'telusuri', 'jejak', 'situs', 'srigading']","['arkeolog', 'telusuri', 'jejak', 'situs', 'srigading']","['arkeolog', 'telusur', 'jejak', 'situs', 'srigading']"
1644,1644,hadapi ledakan pengangguran pemkab malang baru bisa bantu carikan prakerja,328,kurang_populer,"['hadapi', 'ledakan', 'pengangguran', 'pemkab', 'malang', 'baru', 'bisa', 'bantu', 'carikan', 'prakerja']",<FreqDist with 10 samples and 10 outcomes>,"['hadapi', 'ledakan', 'pengangguran', 'pemkab', 'malang', 'bantu', 'carikan', 'prakerja']","['hadapi', 'ledakan', 'pengangguran', 'pemkab', 'malang', 'bantu', 'carikan', 'prakerja']","['hadap', 'ledak', 'anggur', 'pemkab', 'malang', 'bantu', 'cari', 'prakerja']"
1645,1645,pandemi di malang raya ada pengangguran pemda baru bisa lakukan ini,289,kurang_populer,"['pandemi', 'di', 'malang', 'raya', 'ada', 'pengangguran', 'pemda', 'baru', 'bisa', 'lakukan', 'ini']",<FreqDist with 11 samples and 11 outcomes>,"['pandemi', 'malang', 'raya', 'pengangguran', 'pemda', 'lakukan']","['pandemi', 'malang', 'raya', 'pengangguran', 'pemda', 'lakukan']","['pandemi', 'malang', 'raya', 'anggur', 'pemda', 'laku']"
1646,1646,kunjungi banda aceh mendag pantau perkembangan harga minyak goreng,318,kurang_populer,"['kunjungi', 'banda', 'aceh', 'mendag', 'pantau', 'perkembangan', 'harga', 'minyak', 'goreng']",<FreqDist with 9 samples and 9 outcomes>,"['kunjungi', 'banda', 'aceh', 'mendag', 'pantau', 'perkembangan', 'harga', 'minyak', 'goreng']","['kunjungi', 'banda', 'aceh', 'mendag', 'pantau', 'perkembangan', 'harga', 'minyak', 'goreng']","['kunjung', 'banda', 'aceh', 'mendag', 'pantau', 'kembang', 'harga', 'minyak', 'goreng']"
1647,1647,rakor migor sumut mendag lutfi minta pelaku penimbunan ditindak tegas,250,kurang_populer,"['rakor', 'migor', 'sumut', 'mendag', 'lutfi', 'minta', 'pelaku', 'penimbunan', 'ditindak', 'tegas']",<FreqDist with 10 samples and 10 outcomes>,"['rakor', 'migor', 'sumut', 'mendag', 'lutfi', 'pelaku', 'penimbunan', 'ditindak']","['rakor', 'migor', 'sumut', 'mendag', 'lutfi', 'pelaku', 'penimbunan', 'ditindak']","['rakor', 'migor', 'sumut', 'mendag', 'lutfi', 'laku', 'timbun', 'tindak']"
1648,1648,lagi cangkrukan di teras rumah tewas disruduk pikap,261,kurang_populer,"['lagi', 'cangkrukan', 'di', 'teras', 'rumah', 'tewas', 'disruduk', 'pikap']",<FreqDist with 8 samples and 8 outcomes>,"['cangkrukan', 'teras', 'rumah', 'tewas', 'disruduk', 'pikap']","['cangkrukan', 'teras', 'rumah', 'tewas', 'disruduk', 'pikap']","['cangkrukan', 'teras', 'rumah', 'tewas', 'disruduk', 'pikap']"
1649,1649,tanggap bencana gempa pasaman barat posko bri peduli bantu warga terdampak,223,kurang_populer,"['tanggap', 'bencana', 'gempa', 'pasaman', 'barat', 'posko', 'bri', 'peduli', 'bantu', 'warga', 'terdampak']",<FreqDist with 11 samples and 11 outcomes>,"['tanggap', 'bencana', 'gempa', 'pasaman', 'barat', 'posko', 'bri', 'peduli', 'bantu', 'warga', 'terdampak']","['tanggap', 'bencana', 'gempa', 'pasaman', 'barat', 'posko', 'bri', 'peduli', 'bantu', 'warga', 'terdampak']","['tanggap', 'bencana', 'gempa', 'pasaman', 'barat', 'posko', 'bri', 'peduli', 'bantu', 'warga', 'dampak']"
1650,1650,ratusan produsen tempe dan tahu di kabupaten malang mogok produksi,300,kurang_populer,"['ratusan', 'produsen', 'tempe', 'dan', 'tahu', 'di', 'kabupaten', 'malang', 'mogok', 'produksi']",<FreqDist with 10 samples and 10 outcomes>,"['ratusan', 'produsen', 'tempe', 'kabupaten', 'malang', 'mogok', 'produksi']","['ratusan', 'produsen', 'tempe', 'kabupaten', 'malang', 'mogok', 'produksi']","['ratus', 'produsen', 'tempe', 'kabupaten', 'malang', 'mogok', 'produksi']"
1651,1651,demi penyegaran dprd kota malang rombak susunan alat kelengkapan dewan,319,kurang_populer,"['demi', 'penyegaran', 'dprd', 'kota', 'malang', 'rombak', 'susunan', 'alat', 'kelengkapan', 'dewan']",<FreqDist with 10 samples and 10 outcomes>,"['penyegaran', 'dprd', 'kota', 'malang', 'rombak', 'susunan', 'alat', 'kelengkapan', 'dewan']","['penyegaran', 'dprd', 'kota', 'malang', 'rombak', 'susunan', 'alat', 'kelengkapan', 'dewan']","['segar', 'dprd', 'kota', 'malang', 'rombak', 'susun', 'alat', 'lengkap', 'dewan']"
1652,1652,persen pekerja usia produktif getol cairkan jht berikut alasannya,261,kurang_populer,"['persen', 'pekerja', 'usia', 'produktif', 'getol', 'cairkan', 'jht', 'berikut', 'alasannya']",<FreqDist with 9 samples and 9 outcomes>,"['persen', 'pekerja', 'usia', 'produktif', 'getol', 'cairkan', 'jht', 'alasannya']","['persen', 'pekerja', 'usia', 'produktif', 'getol', 'cairkan', 'jht', 'alasannya']","['persen', 'kerja', 'usia', 'produktif', 'getol', 'cair', 'jht', 'alas']"
1653,1653,kembali cedera yudo terpaksa mengakhiri musim lebih cepat,234,kurang_populer,"['kembali', 'cedera', 'yudo', 'terpaksa', 'mengakhiri', 'musim', 'lebih', 'cepat']",<FreqDist with 8 samples and 8 outcomes>,"['cedera', 'yudo', 'terpaksa', 'musim', 'cepat']","['cedera', 'yudo', 'terpaksa', 'musim', 'cepat']","['cedera', 'yudo', 'paksa', 'musim', 'cepat']"
1654,1654,jaga pola makan dan istirahat jurus jayus hariono agar tetap fit,284,kurang_populer,"['jaga', 'pola', 'makan', 'dan', 'istirahat', 'jurus', 'jayus', 'hariono', 'agar', 'tetap', 'fit']",<FreqDist with 11 samples and 11 outcomes>,"['jaga', 'pola', 'makan', 'istirahat', 'jurus', 'jayus', 'hariono', 'fit']","['jaga', 'pola', 'makan', 'istirahat', 'jurus', 'jayus', 'hariono', 'fit']","['jaga', 'pola', 'makan', 'istirahat', 'jurus', 'jayus', 'hariono', 'fit']"
1655,1655,pantau migor di sumbar mendag distribusi lancar pasokan mencukupi,263,kurang_populer,"['pantau', 'migor', 'di', 'sumbar', 'mendag', 'distribusi', 'lancar', 'pasokan', 'mencukupi']",<FreqDist with 9 samples and 9 outcomes>,"['pantau', 'migor', 'sumbar', 'mendag', 'distribusi', 'lancar', 'pasokan', 'mencukupi']","['pantau', 'migor', 'sumbar', 'mendag', 'distribusi', 'lancar', 'pasokan', 'mencukupi']","['pantau', 'migor', 'sumbar', 'mendag', 'distribusi', 'lancar', 'pasok', 'cukup']"
1656,1656,pemerintah pastikan pemenuhan bahan pangan dengan operasi pasar dan pasar murah,190,kurang_populer,"['pemerintah', 'pastikan', 'pemenuhan', 'bahan', 'pangan', 'dengan', 'operasi', 'pasar', 'dan', 'pasar', 'murah']",<FreqDist with 10 samples and 11 outcomes>,"['pemerintah', 'pastikan', 'pemenuhan', 'bahan', 'pangan', 'operasi', 'pasar', 'pasar', 'murah']","['pemerintah', 'pastikan', 'pemenuhan', 'bahan', 'pangan', 'operasi', 'pasar', 'pasar', 'murah']","['perintah', 'pasti', 'penuh', 'bahan', 'pangan', 'operasi', 'pasar', 'pasar', 'murah']"
1657,1657,airlangga saya terima aspirasi perpanjangan jabatan jokowi dari petani sawit,347,kurang_populer,"['airlangga', 'saya', 'terima', 'aspirasi', 'perpanjangan', 'jabatan', 'jokowi', 'dari', 'petani', 'sawit']",<FreqDist with 10 samples and 10 outcomes>,"['airlangga', 'terima', 'aspirasi', 'perpanjangan', 'jabatan', 'jokowi', 'petani', 'sawit']","['airlangga', 'terima', 'aspirasi', 'perpanjangan', 'jabatan', 'jokowi', 'petani', 'sawit']","['airlangga', 'terima', 'aspirasi', 'panjang', 'jabat', 'jokowi', 'tani', 'sawit']"
1658,1658,persib panaskan papan atas eduardo seperti yang pernah saya bilang,188,kurang_populer,"['persib', 'panaskan', 'papan', 'atas', 'eduardo', 'seperti', 'yang', 'pernah', 'saya', 'bilang']",<FreqDist with 10 samples and 10 outcomes>,"['persib', 'panaskan', 'papan', 'eduardo']","['persib', 'panaskan', 'papan', 'eduardo']","['persib', 'panas', 'papan', 'eduardo']"
1659,1659,polres malang dipimpin ajudan kapolri,220,kurang_populer,"['polres', 'malang', 'dipimpin', 'ajudan', 'kapolri']",<FreqDist with 5 samples and 5 outcomes>,"['polres', 'malang', 'dipimpin', 'ajudan', 'kapolri']","['polres', 'malang', 'dipimpin', 'ajudan', 'kapolri']","['polres', 'malang', 'pimpin', 'ajudan', 'kapolri']"
1660,1660,terpaksa absen fortes percaya arema fc bakal tetap garang,302,kurang_populer,"['terpaksa', 'absen', 'fortes', 'percaya', 'arema', 'fc', 'bakal', 'tetap', 'garang']",<FreqDist with 9 samples and 9 outcomes>,"['terpaksa', 'absen', 'fortes', 'percaya', 'arema', 'fc', 'garang']","['terpaksa', 'absen', 'fortes', 'percaya', 'arema', 'fc', 'garang']","['paksa', 'absen', 'fortes', 'percaya', 'arema', 'fc', 'garang']"
1661,1661,hadapi persebaya arema fc beri perhatian khusus sektor sayap,284,kurang_populer,"['hadapi', 'persebaya', 'arema', 'fc', 'beri', 'perhatian', 'khusus', 'sektor', 'sayap']",<FreqDist with 9 samples and 9 outcomes>,"['hadapi', 'persebaya', 'arema', 'fc', 'perhatian', 'khusus', 'sektor', 'sayap']","['hadapi', 'persebaya', 'arema', 'fc', 'perhatian', 'khusus', 'sektor', 'sayap']","['hadap', 'baya', 'arema', 'fc', 'perhati', 'khusus', 'sektor', 'sayap']"
1662,1662,erick thohir pemberdayaan umkm bri jadi lokomotif ekonomi prorakyat,302,kurang_populer,"['erick', 'thohir', 'pemberdayaan', 'umkm', 'bri', 'jadi', 'lokomotif', 'ekonomi', 'prorakyat']",<FreqDist with 9 samples and 9 outcomes>,"['erick', 'thohir', 'pemberdayaan', 'umkm', 'bri', 'lokomotif', 'ekonomi', 'prorakyat']","['erick', 'thohir', 'pemberdayaan', 'umkm', 'bri', 'lokomotif', 'ekonomi', 'prorakyat']","['erick', 'thohir', 'daya', 'umkm', 'bri', 'lokomotif', 'ekonomi', 'prorakyat']"
1663,1663,covid di kabupaten malang melandai ini kuncinya,326,kurang_populer,"['covid', 'di', 'kabupaten', 'malang', 'melandai', 'ini', 'kuncinya']",<FreqDist with 7 samples and 7 outcomes>,"['covid', 'kabupaten', 'malang', 'melandai', 'kuncinya']","['covid', 'kabupaten', 'malang', 'melandai', 'kuncinya']","['covid', 'kabupaten', 'malang', 'landai', 'kunci']"
1664,1664,arema fc pilih enjoy geber persiapan menghadapi persebaya,345,kurang_populer,"['arema', 'fc', 'pilih', 'enjoy', 'geber', 'persiapan', 'menghadapi', 'persebaya']",<FreqDist with 8 samples and 8 outcomes>,"['arema', 'fc', 'pilih', 'enjoy', 'geber', 'persiapan', 'menghadapi', 'persebaya']","['arema', 'fc', 'pilih', 'enjoy', 'geber', 'persiapan', 'menghadapi', 'persebaya']","['arema', 'fc', 'pilih', 'enjoy', 'geber', 'siap', 'hadap', 'baya']"
1665,1665,lawan persebaya ketangguhan lini belakang arema fc bakal diuji,247,kurang_populer,"['lawan', 'persebaya', 'ketangguhan', 'lini', 'belakang', 'arema', 'fc', 'bakal', 'diuji']",<FreqDist with 9 samples and 9 outcomes>,"['lawan', 'persebaya', 'ketangguhan', 'lini', 'arema', 'fc', 'diuji']","['lawan', 'persebaya', 'ketangguhan', 'lini', 'arema', 'fc', 'diuji']","['lawan', 'baya', 'tangguh', 'lini', 'arema', 'fc', 'uji']"
1666,1666,kendalikan kasus aktif covid dengan akselerasi vaksinasi dan disiplin prokes,336,kurang_populer,"['kendalikan', 'kasus', 'aktif', 'covid', 'dengan', 'akselerasi', 'vaksinasi', 'dan', 'disiplin', 'prokes']",<FreqDist with 10 samples and 10 outcomes>,"['kendalikan', 'aktif', 'covid', 'akselerasi', 'vaksinasi', 'disiplin', 'prokes']","['kendalikan', 'aktif', 'covid', 'akselerasi', 'vaksinasi', 'disiplin', 'prokes']","['kendali', 'aktif', 'covid', 'akselerasi', 'vaksinasi', 'disiplin', 'prokes']"
1667,1667,singo edan bisa menang lawan bajul ijo bukan hal yang mustahil,175,kurang_populer,"['singo', 'edan', 'bisa', 'menang', 'lawan', 'bajul', 'ijo', 'bukan', 'hal', 'yang', 'mustahil']",<FreqDist with 11 samples and 11 outcomes>,"['singo', 'edan', 'menang', 'lawan', 'bajul', 'ijo', 'mustahil']","['singo', 'edan', 'menang', 'lawan', 'bajul', 'ijo', 'mustahil']","['singo', 'edan', 'menang', 'lawan', 'bajul', 'ijo', 'mustahil']"
1668,1668,uang masjid raib digondol maling,199,kurang_populer,"['uang', 'masjid', 'raib', 'digondol', 'maling']",<FreqDist with 5 samples and 5 outcomes>,"['uang', 'masjid', 'raib', 'digondol', 'maling']","['uang', 'masjid', 'raib', 'digondol', 'maling']","['uang', 'masjid', 'raib', 'gondol', 'maling']"
1669,1669,duta hijab berlatihan jalan di atas catwalk biar tak sekadar cantik,196,kurang_populer,"['duta', 'hijab', 'berlatihan', 'jalan', 'di', 'atas', 'catwalk', 'biar', 'tak', 'sekadar', 'cantik']",<FreqDist with 11 samples and 11 outcomes>,"['duta', 'hijab', 'berlatihan', 'jalan', 'catwalk', 'cantik']","['duta', 'hijab', 'berlatihan', 'jalan', 'catwalk', 'cantik']","['duta', 'hijab', 'latih', 'jalan', 'catwalk', 'cantik']"
1670,1670,diproyeksikan tumbuh jangka panjang buyback bbri jadi sentimen positif,206,kurang_populer,"['diproyeksikan', 'tumbuh', 'jangka', 'panjang', 'buyback', 'bbri', 'jadi', 'sentimen', 'positif']",<FreqDist with 9 samples and 9 outcomes>,"['diproyeksikan', 'tumbuh', 'jangka', 'buyback', 'bbri', 'sentimen', 'positif']","['diproyeksikan', 'tumbuh', 'jangka', 'buyback', 'bbri', 'sentimen', 'positif']","['proyeksi', 'tumbuh', 'jangka', 'buyback', 'bbri', 'sentimen', 'positif']"
1671,1671,beri edukasi mahasiswa umm sabet medali nasional poster pencegahan covid,314,kurang_populer,"['beri', 'edukasi', 'mahasiswa', 'umm', 'sabet', 'medali', 'nasional', 'poster', 'pencegahan', 'covid']",<FreqDist with 10 samples and 10 outcomes>,"['edukasi', 'mahasiswa', 'umm', 'sabet', 'medali', 'nasional', 'poster', 'pencegahan', 'covid']","['edukasi', 'mahasiswa', 'umm', 'sabet', 'medali', 'nasional', 'poster', 'pencegahan', 'covid']","['edukasi', 'mahasiswa', 'umm', 'sabet', 'medali', 'nasional', 'poster', 'cegah', 'covid']"
1672,1672,perhotelan dihantam gelombang pandemi jilid okupansi langsung terjun bebas,337,kurang_populer,"['perhotelan', 'dihantam', 'gelombang', 'pandemi', 'jilid', 'okupansi', 'langsung', 'terjun', 'bebas']",<FreqDist with 9 samples and 9 outcomes>,"['perhotelan', 'dihantam', 'gelombang', 'pandemi', 'jilid', 'okupansi', 'langsung', 'terjun', 'bebas']","['perhotelan', 'dihantam', 'gelombang', 'pandemi', 'jilid', 'okupansi', 'langsung', 'terjun', 'bebas']","['hotel', 'hantam', 'gelombang', 'pandemi', 'jilid', 'okupansi', 'langsung', 'terjun', 'bebas']"
1673,1673,investasi jaringan xl axiata untuk peningkatan customer experience digitalisasi,283,kurang_populer,"['investasi', 'jaringan', 'xl', 'axiata', 'untuk', 'peningkatan', 'customer', 'experience', 'digitalisasi']",<FreqDist with 9 samples and 9 outcomes>,"['investasi', 'jaringan', 'xl', 'axiata', 'peningkatan', 'customer', 'experience', 'digitalisasi']","['investasi', 'jaringan', 'xl', 'axiata', 'peningkatan', 'customer', 'experience', 'digitalisasi']","['investasi', 'jaring', 'xl', 'axiata', 'tingkat', 'customer', 'experience', 'digitalisasi']"
1674,1674,telan rp film tema pandemi karya malvocs sukses angkat citra smk,233,kurang_populer,"['telan', 'rp', 'film', 'tema', 'pandemi', 'karya', 'malvocs', 'sukses', 'angkat', 'citra', 'smk']",<FreqDist with 11 samples and 11 outcomes>,"['telan', 'rp', 'film', 'tema', 'pandemi', 'karya', 'malvocs', 'sukses', 'angkat', 'citra', 'smk']","['telan', 'rp', 'film', 'tema', 'pandemi', 'karya', 'malvocs', 'sukses', 'angkat', 'citra', 'smk']","['telan', 'rp', 'film', 'tema', 'pandemi', 'karya', 'malvocs', 'sukses', 'angkat', 'citra', 'smk']"
1675,1675,wuss hingga semalam rumah tertimpa pohon akibat angin puyuh,149,kurang_populer,"['wuss', 'hingga', 'semalam', 'rumah', 'tertimpa', 'pohon', 'akibat', 'angin', 'puyuh']",<FreqDist with 9 samples and 9 outcomes>,"['wuss', 'semalam', 'rumah', 'tertimpa', 'pohon', 'akibat', 'angin', 'puyuh']","['wuss', 'semalam', 'rumah', 'tertimpa', 'pohon', 'akibat', 'angin', 'puyuh']","['wuss', 'malam', 'rumah', 'timpa', 'pohon', 'akibat', 'angin', 'puyuh']"
1676,1676,cidera usai bikin video warnai afida jadi putri pariwisata nusantara,235,kurang_populer,"['cidera', 'usai', 'bikin', 'video', 'warnai', 'afida', 'jadi', 'putri', 'pariwisata', 'nusantara']",<FreqDist with 10 samples and 10 outcomes>,"['cidera', 'video', 'warnai', 'afida', 'putri', 'pariwisata', 'nusantara']","['cidera', 'video', 'warnai', 'afida', 'putri', 'pariwisata', 'nusantara']","['cidera', 'video', 'warna', 'afida', 'putri', 'pariwisata', 'nusantara']"
1677,1677,makin dekat dengan customer moladin resmikan kantor area jatim di malang,256,kurang_populer,"['makin', 'dekat', 'dengan', 'customer', 'moladin', 'resmikan', 'kantor', 'area', 'jatim', 'di', 'malang']",<FreqDist with 11 samples and 11 outcomes>,"['customer', 'moladin', 'resmikan', 'kantor', 'area', 'jatim', 'malang']","['customer', 'moladin', 'resmikan', 'kantor', 'area', 'jatim', 'malang']","['customer', 'moladin', 'resmi', 'kantor', 'area', 'jatim', 'malang']"
1678,1678,punya potensi tinggi airlangga sebut bupati gresik sebagai bupati tembaga,337,kurang_populer,"['punya', 'potensi', 'tinggi', 'airlangga', 'sebut', 'bupati', 'gresik', 'sebagai', 'bupati', 'tembaga']",<FreqDist with 9 samples and 10 outcomes>,"['potensi', 'airlangga', 'bupati', 'gresik', 'bupati', 'tembaga']","['potensi', 'airlangga', 'bupati', 'gresik', 'bupati', 'tembaga']","['potensi', 'airlangga', 'bupati', 'gresik', 'bupati', 'tembaga']"
